"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Thabo Sefolosha","SF (3.0)","75","1758",".244","4.5","8.95","13.1","9.1","2.9","1.9","1.0","2.3","3.0",2015,"atl"
"Tiago Splitter","C (5.0)","36","579",".087","-0.4","1.05","16.7","9.9","2.5","2.0","1.0","1.7","5.9",2015,"atl"
"Tim Hardaway Jr.","SG (2.0)","51","864",".111","0.4","2.00","18.1","4.8","2.8","1.3","0.4","1.2","2.7",2015,"atl"
"Walter Tavares","C (5.0)","11","73",".137","1.2","0.21","16.4","13.8","2.0","3.3","3.9","0.7","5.3",2015,"atl"
"DeAndre' Bembry","SF (3.0)","38","371",".101","0.1","0.78","13.1","7.6","3.8","2.1","0.6","1.0","2.7",2016,"atl"
"Dennis Schroeder","PG (1.0)","79","2485",".045","-1.7","2.33","27.3","4.8","9.7","4.9","0.3","1.4","2.9",2016,"atl"
"Dwight Howard","C (5.0)","74","2199",".331","7.2","15.18","21.9","20.5","2.2","3.7","2.0","1.4","4.4",2016,"atl"
"Ersan Ilyasova","PF (4.7)","26","633",".046","-1.7","0.60","20.5","11.4","3.1","2.5","0.7","1.7","5.5",2016,"atl"
"Gary Neal","SG (2.0)","2","18","-.437","-16.7","-0.17","10.5","2.6","2.6","0.0","0.0","0.0","2.6",2016,"atl"
"Jose Calderon","PG (1.1)","17","247",".080","-0.6","0.41","11.9","6.2","7.2","2.9","0.0","0.8","2.7",2016,"atl"
"Kent Bazemore","SF (2.8)","73","1963",".060","-1.2","2.45","19.6","5.6","4.3","3.0","1.3","2.2","4.0",2016,"atl"
"Kris Humphries","PF (4.0)","56","689",".097","-0.1","1.39","17.9","14.4","2.0","2.0","1.5","1.0","4.8",2016,"atl"
"Kyle Korver","SG (2.0)","32","894",".139","1.2","2.59","16.4","4.9","4.0","2.1","0.7","1.2","2.5",2016,"atl"
"Lamar Patterson","SG (2.0)","5","40","-.304","-12.5","-0.26","10.7","8.3","7.1","4.8","0.0","1.2","7.1",2016,"atl"
"Malcolm Delaney","PG (1.0)","73","1259","-.047","-4.5","-1.24","14.9","4.8","7.4","3.6","0.0","1.5","4.3",2016,"atl"
"Mike Dunleavy","GF (2.0)","30","463",".184","2.7","1.78","17.5","7.1","3.2","1.6","0.5","0.8","3.4",2016,"atl"
"Mike Muscala","C (5.0)","70","1237",".129","0.9","3.32","16.9","9.3","3.6","2.1","1.7","1.1","3.8",2016,"atl"
"Mike Scott","PF (4.0)","18","195","-.109","-6.5","-0.44","11.1","9.1","4.2","2.0","0.7","1.0","3.0",2016,"atl"
"Paul Millsap","PF (4.0)","69","2343",".072","-0.8","3.54","25.5","11.0","5.1","3.3","1.2","1.8","3.8",2016,"atl"
"Ryan Kelly","PF (5.0)","16","110","-.039","-4.3","-0.09","10.9","7.8","3.5","1.7","2.2","1.7","2.2",2016,"atl"
"Taurean Prince","SF (3.6)","59","981",".008","-2.8","0.15","16.4","7.6","2.6","3.0","1.3","2.2","4.7",2016,"atl"
"Thabo Sefolosha","SF (3.0)","62","1596",".203","3.2","6.76","13.4","8.1","3.2","1.8","0.9","2.8","2.9",2016,"atl"
"Tim Hardaway Jr.","SG (2.0)","79","2154",".116","0.5","5.20","25.5","5.0","4.1","2.4","0.4","1.2","2.3",2016,"atl"
"Walter Tavares","C (5.0)","1","4",".083","-0.5","0.01","26.7","13.3","0.0","0.0","0.0","0.0","0.0",2016,"atl"
"Andrew White III","SF (3.0)","15","209","-.041","-4.3","-0.18","15.8","7.8","1.4","1.8","0.2","0.7","2.8",2017,"atl"
"Antonius Cleveland","SG (2.0)","4","42","-.081","-5.6","-0.07","14.9","4.6","0.0","5.7","1.1","1.1","13.7",2017,"atl"
"Damion Lee","PG (2.0)","15","404",".083","-0.5","0.70","19.1","8.4","3.4","1.7","0.1","2.3","3.0",2017,"atl"
"DeAndre' Bembry","SG (2.0)","26","455",".005","-2.9","0.04","14.3","7.6","5.2","5.0","1.3","2.2","4.0",2017,"atl"
"Dennis Schroder","PG (1.0)","67","2078","-.004","-3.2","-0.16","30.1","4.8","9.6","4.2","0.1","1.7","3.4",2017,"atl"
"Dewayne Dedmon","PF (5.0)","62","1542",".156","1.8","5.03","19.2","15.2","2.8","2.7","1.6","1.2","5.0",2017,"atl"
"Ersan Ilyasova","PF (4.0)","46","1175",".084","-0.5","2.06","20.5","10.3","2.1","1.8","0.7","1.8","3.8",2017,"atl"
"Isaiah Taylor","PG (1.0)","67","1167","-.029","-4.0","-0.71","18.3","3.9","8.5","3.5","0.4","1.4","4.8",2017,"atl"
"Jaylen Morris","SG (2.0)","6","98",".003","-3.0","0.01","13.7","7.8","3.4","2.9","0.5","1.0","1.0",2017,"atl"
"Jeremy Evans","F (4.0)","1","5",".009","-2.8","0.00","19.2","9.6","0.0","9.6","0.0","0.0","9.6",2017,"atl"
"John Collins","PF (4.0)","74","1785",".196","3.0","7.28","20.9","14.5","2.6","2.8","2.2","1.3","5.8",2017,"atl"
"Josh Magette","PG (1.0)","18","216",".127","0.9","0.57","10.2","4.2","12.7","2.0","0.2","1.8","3.6",2017,"atl"
"Kent Bazemore","GF (2.2)","65","1789",".103","0.1","3.83","22.4","6.7","6.1","4.2","1.2","2.7","3.9",2017,"atl"
"Luke Babbitt","SF (4.0)","37","570",".022","-2.4","0.26","19.0","6.8","2.2","1.3","0.4","0.6","4.0",2017,"atl"
"Malcolm Delaney","PG (1.5)","54","1014",".050","-1.5","1.05","16.0","4.7","7.7","3.1","0.3","1.7","3.9",2017,"atl"
"Marco Belinelli","SF (3.0)","52","1210",".081","-0.6","2.03","23.4","3.9","4.1","2.1","0.1","1.8","1.6",2017,"atl"
"Mike Muscala","PF (4.9)","53","1060",".107","0.3","2.37","18.3","10.4","2.3","1.9","1.2","1.4","3.6",2017,"atl"
"Miles Plumlee","C (5.0)","55","918",".077","-0.7","1.47","12.4","11.9","2.4","3.3","1.6","0.9","4.1",2017,"atl"
"Nicolas Brussino","GF (2.0)","4","10","-.125","-7.0","-0.03","0.0","14.4","0.0","0.0","0.0","0.0","0.0",2017,"atl"
"Taurean Prince","SF (3.1)","82","2464",".055","-1.4","2.81","22.6","7.6","4.2","3.7","0.8","1.7","3.3",2017,"atl"
"Tyler Cavanaugh","FC (5.0)","39","518",".088","-0.3","0.95","17.0","11.8","2.5","1.3","0.4","0.8","5.7",2017,"atl"
"Tyler Dorsey","SG (2.0)","56","974","-.002","-3.1","-0.04","20.0","6.4","3.9","1.8","0.2","0.8","3.1",2017,"atl"
"Alex Len","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Alex Poythress","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Daniel Hamilton","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"DeAndre' Bembry","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Dewayne Dedmon","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Isaac Humphries","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Jaylen Adams","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Jeremy Lin","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"John Collins","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Justin Anderson","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Kent Bazemore","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Kevin Huerter","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Miles Plumlee","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Omari Spellman","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"R.J. Hunter","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Taurean Prince","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Thomas Robinson","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Trae Young","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Tyler Dorsey","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Vince Carter","GF (2.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"atl"
"Ben Gordon","SG (2.0)","75","1562","-.087","-5.8","-2.83","25.8","4.0","4.4","4.2","0.5","1.1","4.1",2012,"cha"
"Bismack Biyombo","C (5.0)","80","2184",".083","-0.5","3.79","8.5","12.8","0.8","1.8","3.1","0.6","4.3",2012,"cha"
"Brendan Haywood","C (5.0)","61","1165",".029","-2.2","0.70","8.9","11.9","1.2","2.1","2.0","0.7","5.2",2012,"cha"
"Byron Mullens","PF (4.5)","53","1429","-.061","-5.0","-1.83","18.9","11.3","2.7","2.5","1.1","1.1","3.7",2012,"cha"
"Cory Higgins","SG (2.0)","6","32","-.155","-7.9","-0.10","21.0","4.5","7.5","0.0","0.0","4.5","7.5",2012,"cha"
"DeSagana Diop","C (5.0)","22","226",".030","-2.1","0.14","3.4","10.8","2.8","1.7","3.4","1.1","4.0",2012,"cha"
"Gerald Henderson","SG (2.0)","68","2133",".072","-0.8","3.21","23.7","5.6","4.0","2.4","0.8","1.5","3.4",2012,"cha"
"Hakim Warrick","PF (4.0)","27","482","-.104","-6.3","-1.05","18.9","8.9","2.5","2.9","0.6","1.2","3.7",2012,"cha"
"Jannero Pargo","PG (1.0)","18","292","-.034","-4.2","-0.21","24.8","3.6","5.6","4.6","0.3","2.5","4.3",2012,"cha"
"Jeff Adrien","PF (4.0)","52","712",".083","-0.5","1.23","14.1","13.2","2.4","2.2","1.8","1.2","5.4",2012,"cha"
"Jeff Taylor","SF (3.0)","77","1507",".059","-1.2","1.85","15.0","4.8","2.0","1.5","0.5","1.5","4.3",2012,"cha"
"Jeff Taylor","SF (3.0)","77","1510",".059","-1.2","1.85","15.0","4.8","2.0","1.5","0.5","1.5","4.3",2012,"cha"
"Josh McRoberts","PF (4.0)","26","805",".122","0.7","2.05","14.4","11.2","4.2","2.3","0.9","1.3","3.9",2012,"cha"
"Kemba Walker","PG (1.0)","82","2857",".115","0.5","6.86","24.4","4.8","7.9","3.4","0.5","2.7","2.6",2012,"cha"
"Matt Carroll","SG (2.4)","1","6",".026","-2.3","0.00","0.0","0.0","8.0","0.0","0.0","0.0","8.0",2012,"cha"
"Michael Kidd-Gilchrist","SF (3.6)","78","2028",".082","-0.5","3.45","16.7","10.8","2.8","2.4","1.7","1.3","3.9",2012,"cha"
"Ramon Sessions","SG (1.3)","61","1650",".066","-1.0","2.27","25.5","4.9","6.7","3.0","0.2","1.4","2.6",2012,"cha"
"Reggie Williams","SF (3.0)","40","380",".085","-0.4","0.67","18.4","6.4","4.9","2.4","0.1","1.5","2.4",2012,"cha"
"Tyrus Thomas","PF (4.0)","26","364","-.167","-8.3","-1.26","16.5","7.9","2.5","2.2","2.0","1.8","6.7",2012,"cha"
"Al Jefferson","C (5.0)","73","2553",".118","0.6","6.27","30.0","14.9","2.9","2.3","1.5","1.3","3.3",2013,"cha"
"Anthony Tolliver","F (4.0)","64","1298",".059","-1.2","1.61","14.5","6.2","1.6","0.9","0.6","0.7","3.0",2013,"cha"
"Ben Gordon","SG (2.0)","19","279","-.125","-7.0","-0.73","17.0","4.6","3.6","3.6","0.3","1.7","3.1",2013,"cha"
"Bismack Biyombo","C (5.0)","77","1072",".246","4.6","5.49","9.9","16.4","0.4","1.8","3.9","0.3","5.6",2013,"cha"
"Chris Douglas-Roberts","SF (2.0)","49","1016",".155","1.8","3.29","16.0","5.6","2.4","1.7","0.8","1.4","2.9",2013,"cha"
"Cody Zeller","PF (4.8)","82","1416",".052","-1.5","1.53","16.6","12.0","3.1","2.9","1.4","1.4","5.8",2013,"cha"
"D.J. White","F (4.0)","2","10","-.003","-3.2","-0.00","0.0","9.6","0.0","0.0","0.0","4.8","4.8",2013,"cha"
"Gary Neal","SG (2.0)","22","507",".054","-1.4","0.57","23.4","3.8","3.5","2.4","0.0","1.0","3.7",2013,"cha"
"Gerald Henderson","SG (2.0)","77","2461",".046","-1.6","2.36","21.1","6.0","3.9","2.2","0.6","1.0","3.1",2013,"cha"
"James Southerland","SF (3.0)","1","3","-1.779","-58.4","-0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2013,"cha"
"Jannero Pargo","PG (1.0)","29","242",".107","0.2","0.54","27.0","4.0","10.3","5.2","0.2","2.8","3.4",2013,"cha"
"Jeff Adrien","F (3.6)","25","256",".323","7.0","1.72","10.7","16.5","1.3","1.5","2.8","1.3","6.6",2013,"cha"
"Jeff Taylor","SF (2.9)","26","629","-.100","-6.2","-1.31","15.9","4.6","1.7","1.9","0.4","1.0","4.7",2013,"cha"
"Jordan Hamilton","GF (2.0)","1","4",".033","-2.0","0.00","0.0","0.0","0.0","12.0","0.0","12.0","0.0",2013,"cha"
"Josh McRoberts","PF (4.0)","78","2360",".118","0.6","5.79","13.4","7.6","6.8","1.7","0.9","1.2","3.8",2013,"cha"
"Justin Hamilton","C (5.0)","1","4","-.074","-5.4","-0.01","0.0","0.0","0.0","12.0","0.0","12.0","0.0",2013,"cha"
"Kemba Walker","PG (1.0)","73","2614",".098","-0.0","5.35","23.7","5.6","8.2","3.1","0.6","1.6","2.4",2013,"cha"
"Luke Ridnour","PG (1.0)","25","378",".019","-2.5","0.15","12.7","4.4","6.9","2.5","0.8","1.1","4.7",2013,"cha"
"Michael Kidd-Gilchrist","SF (3.0)","62","1502",".180","2.5","5.64","14.3","10.4","1.7","1.9","1.2","1.4","4.6",2013,"cha"
"Ramon Sessions","PG (1.4)","55","1305",".068","-1.0","1.84","21.3","4.3","7.6","3.4","0.2","1.2","1.8",2013,"cha"
"Al Jefferson","FC (4.6)","65","1992",".061","-1.2","2.54","26.1","13.2","2.7","1.6","2.0","1.1","3.3",2014,"cha"
"Bismack Biyombo","C (5.0)","64","1243",".251","4.7","6.50","11.7","15.7","0.6","2.0","3.8","0.7","5.4",2014,"cha"
"Brian Roberts","G (1.6)","72","1330",".058","-1.3","1.60","17.3","3.9","5.8","2.1","0.2","1.2","2.7",2014,"cha"
"Cody Zeller","FC (4.5)","62","1487",".105","0.2","3.26","15.2","11.7","3.2","2.0","1.6","1.1","5.0",2014,"cha"
"Gary Neal","G (1.5)","43","931","-.080","-5.6","-1.55","21.3","4.8","4.1","2.8","0.1","0.8","3.6",2014,"cha"
"Gerald Henderson","SG (2.0)","80","2315",".078","-0.7","3.74","20.1","5.7","4.3","2.3","0.5","1.1","2.8",2014,"cha"
"Jannero Pargo","PG (1.0)","9","73","-.006","-3.3","-0.01","27.0","2.0","5.3","2.0","0.0","0.0","5.3",2014,"cha"
"Jason Maxiell","C (5.0)","61","878",".057","-1.3","1.04","11.1","11.1","1.0","1.6","2.4","1.0","5.2",2014,"cha"
"Jeff Taylor","F (3.2)","29","430",".019","-2.5","0.17","14.2","5.9","2.5","2.1","0.1","1.3","4.0",2014,"cha"
"Kemba Walker","PG (1.0)","62","2119",".089","-0.3","3.93","24.4","5.0","7.2","2.3","0.7","2.0","2.1",2014,"cha"
"Lance Stephenson","GF (2.9)","61","1573","-.004","-3.2","-0.14","15.3","8.5","7.3","3.9","0.2","1.2","4.1",2014,"cha"
"Marvin Williams","PF (4.0)","78","2035",".074","-0.8","3.14","13.6","9.1","2.4","1.4","0.8","1.6","3.4",2014,"cha"
"Michael Kidd-Gilchrist","SF (3.0)","55","1587",".222","3.8","7.33","18.1","12.6","2.3","1.9","1.1","0.9","3.5",2014,"cha"
"Mo Williams","PG (1.0)","27","831",".018","-2.5","0.31","26.9","4.4","9.4","4.0","0.3","0.9","3.4",2014,"cha"
"Noah Vonleh","PF (4.0)","25","259",".116","0.5","0.63","15.4","15.9","0.7","2.0","1.7","0.7","3.7",2014,"cha"
"P.J. Hairston","SF (3.0)","45","687","-.014","-3.5","-0.20","17.7","6.4","1.5","1.5","0.9","1.5","4.3",2014,"cha"
"Troy Daniels","SG (2.0)","11","135",".094","-0.1","0.27","27.4","2.8","1.8","2.5","0.4","1.1","4.3",2014,"cha"
"Aaron Harrison","PG (1.0)","21","93","-.026","-3.9","-0.05","9.3","7.7","1.0","2.1","0.0","3.1","5.2",2015,"cha"
"Al Jefferson","C (5.0)","47","1096",".048","-1.6","1.10","24.6","13.2","3.1","1.5","1.8","1.3","5.1",2015,"cha"
"Brian Roberts","G (1.0)","30","333",".052","-1.5","0.36","20.9","4.2","5.5","2.3","0.1","1.0","3.3",2015,"cha"
"Cody Zeller","C (5.0)","73","1774",".152","1.7","5.63","17.3","12.3","1.9","1.8","1.7","1.5","5.5",2015,"cha"
"Courtney Lee","SG (2.0)","28","845",".129","0.9","2.27","14.2","4.9","3.4","1.3","0.7","1.9","3.1",2015,"cha"
"Frank Kaminsky","PF (4.0)","81","1708",".015","-2.6","0.55","17.0","9.4","2.8","1.6","1.2","1.1","3.5",2015,"cha"
"Jeremy Lamb","SF (2.0)","66","1227",".149","1.5","3.80","22.7","9.9","3.0","2.0","1.2","1.6","4.1",2015,"cha"
"Jeremy Lin","SG (1.9)","78","2048",".074","-0.8","3.14","21.4","5.9","5.5","3.5","1.0","1.4","3.9",2015,"cha"
"Jorge Gutierrez","PG (1.0)","12","63",".289","5.9","0.38","16.8","5.3","13.0","4.6","0.0","2.3","2.3",2015,"cha"
"Kemba Walker","PG (1.0)","81","2885",".172","2.3","10.33","28.1","5.9","7.0","2.8","0.6","2.1","1.8",2015,"cha"
"Marvin Williams","PF (3.8)","81","2338",".167","2.1","8.14","19.5","10.7","2.3","1.3","1.6","1.2","2.7",2015,"cha"
"Michael Kidd-Gilchrist","SF (3.0)","7","205",".263","5.1","1.12","20.8","10.5","2.1","1.9","0.7","0.7","2.1",2015,"cha"
"Nicolas Batum","SF (3.0)","70","2448",".175","2.4","8.93","20.5","8.4","7.9","4.0","0.8","1.3","2.2",2015,"cha"
"P.J. Hairston","SF (3.0)","48","938",".009","-2.8","0.18","14.6","6.6","1.5","1.2","0.4","1.2","5.4",2015,"cha"
"Spencer Hawes","FC (4.9)","57","1035",".029","-2.2","0.63","15.8","11.3","5.1","2.7","1.3","1.0","5.1",2015,"cha"
"Troy Daniels","PG (1.0)","43","476",".111","0.4","1.10","24.4","5.7","2.1","2.4","0.3","1.1","4.0",2015,"cha"
"Tyler Hansbrough","FC (4.5)","44","343",".080","-0.6","0.57","14.6","12.5","1.1","1.7","1.0","1.7","7.7",2015,"cha"
"Aaron Harrison","SG (2.0)","5","17","-.219","-9.9","-0.08","2.9","8.7","8.7","0.0","0.0","0.0","5.8",2016,"cha"
"Brian Roberts","PG (1.0)","41","416",".012","-2.7","0.10","16.4","4.6","6.1","3.0","0.1","1.0","2.1",2016,"cha"
"Briante Weber","PG (1.0)","13","159",".119","0.6","0.40","15.1","6.3","5.1","1.5","0.0","3.0","3.6",2016,"cha"
"Christian Wood","PF (4.0)","13","107",".161","1.9","0.36","15.7","13.0","0.9","3.1","2.7","1.3","4.9",2016,"cha"
"Cody Zeller","PF (4.3)","62","1726",".158","1.8","5.67","17.8","11.3","2.8","1.8","1.8","1.6","5.3",2016,"cha"
"Frank Kaminsky","C (5.0)","75","1954","-.051","-4.7","-2.08","21.5","8.4","4.0","1.9","0.9","1.2","3.4",2016,"cha"
"Jeremy Lamb","SG (2.0)","62","1143",".164","2.0","3.90","25.3","11.0","3.1","1.7","1.0","1.1","4.1",2016,"cha"
"Kemba Walker","PG (1.0)","79","2739",".145","1.4","8.25","32.1","5.5","7.6","2.9","0.4","1.5","2.1",2016,"cha"
"Marco Belinelli","SG (2.0)","74","1778",".100","0.0","3.71","21.1","4.8","4.0","1.9","0.2","1.2","2.4",2016,"cha"
"Marvin Williams","PF (4.0)","76","2296",".069","-0.9","3.30","17.8","10.3","2.2","1.3","1.2","1.2","2.8",2016,"cha"
"Michael Kidd-Gilchrist","SF (3.1)","81","2348",".216","3.6","10.57","15.2","11.5","2.3","1.1","1.5","1.6","3.8",2016,"cha"
"Mike Tobey","C (5.0)","2","25","-.208","-9.6","-0.11","3.8","5.7","1.9","1.9","0.0","0.0","3.8",2016,"cha"
"Miles Plumlee","C (5.0)","13","174",".074","-0.8","0.27","8.5","11.3","0.8","2.2","1.1","1.9","6.9",2016,"cha"
"Nicolas Batum","SG (2.7)","77","2617",".174","2.3","9.47","21.3","8.9","8.3","3.5","0.6","1.6","2.0",2016,"cha"
"Ramon Sessions","PG (1.2)","50","811",".032","-2.1","0.54","18.5","4.4","7.6","2.7","0.2","1.4","2.5",2016,"cha"
"Roy Hibbert","C (5.0)","42","671",".094","-0.1","1.32","15.5","10.8","1.5","2.2","3.3","0.6","6.9",2016,"cha"
"Spencer Hawes","PF (5.0)","35","626",".056","-1.3","0.73","19.5","11.3","4.8","3.1","2.0","1.1","4.7",2016,"cha"
"Treveon Graham","SG (2.0)","27","189",".145","1.4","0.57","14.5","5.6","1.5","0.8","0.3","1.5","4.6",2016,"cha"
"Cody Zeller","FC (5.0)","33","627",".161","1.9","2.10","17.8","13.6","2.4","2.5","1.6","1.1","6.2",2017,"cha"
"Dwayne Bacon","SF (3.0)","53","713",".001","-3.0","0.02","11.8","8.3","2.6","1.5","0.1","1.1","3.1",2017,"cha"
"Dwight Howard","C (5.0)","81","2463",".198","3.1","10.17","26.3","19.7","2.0","4.1","2.6","0.9","4.9",2017,"cha"
"Frank Kaminsky","PF (4.3)","79","1835","-.006","-3.3","-0.24","22.8","7.5","3.4","1.7","0.5","0.9","2.5",2017,"cha"
"Jeremy Lamb","SG (2.0)","80","1967",".150","1.6","6.13","25.2","7.9","4.5","2.3","0.8","1.5","3.4",2017,"cha"
"Julyan Stone","PG (2.0)","23","175",".185","2.7","0.67","5.2","8.0","7.1","1.9","0.5","1.1","5.8",2017,"cha"
"Kemba Walker","PG (1.0)","80","2736",".135","1.1","7.71","31.1","4.3","7.8","3.1","0.4","1.6","1.7",2017,"cha"
"Malik Monk","PG (1.0)","63","854","-.122","-6.9","-2.17","23.7","3.7","5.1","2.7","0.5","1.1","3.3",2017,"cha"
"Mangok Mathiang","PF (4.0)","4","20",".270","5.3","0.11","19.2","24.0","0.0","0.0","0.0","2.4","12.0",2017,"cha"
"Marcus Paige","PG (1.0)","5","28","-.113","-6.6","-0.07","20.6","6.9","5.1","0.0","0.0","0.0","0.0",2017,"cha"
"Marvin Williams","PF (4.0)","78","2006",".095","-0.1","3.95","17.8","8.9","2.3","1.6","0.9","1.3","2.8",2017,"cha"
"Michael Carter-Williams","PG (1.7)","52","835",".076","-0.7","1.32","13.7","7.9","6.7","3.0","1.3","2.5","5.7",2017,"cha"
"Michael Kidd-Gilchrist","SF (3.3)","74","1850",".085","-0.4","3.29","17.7","7.8","1.8","1.4","0.8","1.3","3.7",2017,"cha"
"Nicolas Batum","SG (2.4)","64","1981",".172","2.3","7.10","17.9","7.4","8.5","3.2","0.6","1.6","1.7",2017,"cha"
"Treveon Graham","GF (3.0)","63","1050",".098","-0.0","2.14","12.5","5.5","2.7","1.2","0.1","1.5","5.0",2017,"cha"
"Willy Hernangomez","C (5.0)","22","262",".410","9.7","2.24","24.7","21.1","2.2","1.5","1.6","1.8","5.9",2017,"cha"
"Bismack Biyombo","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Cody Zeller","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Devonte' Graham","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Dwayne Bacon","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Frank Kaminsky","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Isaiah Wilkins","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Jaylen Barford","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Jeremy Lamb","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Joe Chealey","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"J.P. Macura","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Kemba Walker","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Malik Monk","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Marvin Williams","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Michael Kidd-Gilchrist","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Miles Bridges","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Nicolas Batum","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Tony Parker","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Willy Hernangomez","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Zach Smith","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"cha"
"Chris Andersen","C (5.0)","42","626",".230","4.1","3.00","15.9","13.2","1.3","1.8","3.4","1.2","6.8",2012,"mia"
"Chris Bosh","C (5.0)","74","2459",".128","0.9","6.57","24.0","9.8","2.4","2.5","2.0","1.3","3.3",2012,"mia"
"Dexter Pittman","C (5.0)","4","12",".174","2.3","0.04","24.0","28.0","0.0","8.0","0.0","0.0","16.0",2012,"mia"
"Dwyane Wade","SG (1.9)","69","2390",".220","3.8","10.93","29.4","6.9","7.1","3.9","1.1","2.6","2.8",2012,"mia"
"James Jones","SF (3.0)","38","219",".030","-2.1","0.14","13.2","4.8","2.8","0.7","1.3","0.4","3.5",2012,"mia"
"Jarvis Varnado","PF (4.0)","8","41","-.269","-11.4","-0.23","2.3","7.0","2.3","5.9","2.3","0.0","10.5",2012,"mia"
"Joel Anthony","C (5.0)","62","565",".137","1.2","1.61","7.4","9.8","1.1","1.9","3.6","1.1","4.2",2012,"mia"
